Frame,Camera,Status,PointIdx,X,Y,Radius,Metric
860,2,Filtered_Large,1,1065.748646,242.346948,3.6781,0.5
860,3,Filtered_Small,0,903.090655,147.164397,12.4705,0.5
860,3,Filtered_Large,1,970.608059,439.188027,12.6510,0.5
861,0,Filtered_Small,0,368.920190,185.119886,3.3408,0.5
861,0,Filtered_Large,1,342.219870,457.288344,3.2189,0.5
861,1,Filtered_Small,0,152.464161,266.184703,4.4036,0.5
861,1,Filtered_Large,1,39.425058,525.450974,5.1032,0.5
861,2,Filtered_Small,0,1178.757333,497.767658,2.3343,0.5
861,2,Filtered_Large,1,1068.641026,240.711700,3.8021,0.5
861,3,Filtered_Small,0,904.713404,145.061082,12.7979,0.5
861,3,Filtered_Large,1,972.722867,436.565150,12.9801,0.5
862,0,Filtered_Small,0,367.485821,183.631915,2.9936,0.5
862,0,Filtered_Large,1,341.073686,455.160748,3.2550,0.5
862,1,Filtered_Small,0,149.692174,264.689069,4.5554,0.5
862,1,Filtered_Large,1,35.963910,523.085822,5.0605,0.5
862,2,Filtered_Small,0,1182.334032,495.728036,2.6135,0.5
862,2,Filtered_Large,1,1071.408156,239.146529,3.9999,0.5
862,3,Filtered_Small,0,906.347873,143.198208,12.6065,0.5
862,3,Filtered_Large,1,974.813071,434.026913,12.6133,0.5
863,0,Filtered_Small,0,366.201734,182.457418,2.7982,0.5
863,0,Filtered_Large,1,340.148692,453.318657,3.2562,0.5
863,1,Filtered_Small,0,147.265720,263.489809,4.1866,0.5
863,1,Filtered_Large,1,32.871536,521.337205,4.7402,0.5
863,2,Filtered_Small,0,1185.980078,493.834589,2.0042,0.5
863,2,Filtered_Large,1,1074.268157,237.742693,3.4849,0.5
863,3,Filtered_Small,0,907.970216,141.718760,12.5036,0.5
863,3,Filtered_Large,1,976.739635,431.922679,12.6472,0.5
864,0,Filtered_Small,0,365.389607,181.776501,2.7415,0.5
864,0,Filtered_Large,1,339.162038,451.760495,3.5508,0.5
864,1,Filtered_Small,0,145.008066,262.539324,4.2695,0.5
864,1,Filtered_Large,1,30.021112,519.627888,4.8221,0.5
864,2,Filtered_Small,0,1188.742239,492.298318,2.3374,0.5
864,2,Filtered_Large,1,1076.286326,236.773206,3.8410,0.5
864,3,Filtered_Small,0,909.171248,140.625244,12.4881,0.5
864,3,Filtered_Large,1,978.432546,430.201944,12.7502,0.5
865,0,Filtered_Small,0,364.922094,181.137489,3.0257,0.5
865,0,Filtered_Large,1,338.572447,450.669221,3.3088,0.5
865,1,Filtered_Small,0,143.204859,261.916461,4.5502,0.5
865,1,Filtered_Large,1,27.621841,518.419444,5.0795,0.5
865,2,Filtered_Small,0,1191.003141,491.212195,2.3931,0.5
865,2,Filtered_Large,1,1078.071512,236.088404,3.8332,0.5
865,3,Filtered_Small,0,910.046828,139.840398,12.7235,0.5
865,3,Filtered_Large,1,979.560921,429.086271,12.8396,0.5
866,0,Filtered_Small,0,364.491769,180.815011,2.7452,0.5
866,0,Filtered_Large,1,338.383414,449.622148,3.2758,0.5
866,1,Filtered_Small,0,141.898878,261.660355,4.5202,0.5
866,1,Filtered_Large,1,26.008325,517.469356,4.9202,0.5
866,2,Filtered_Small,0,1192.929776,490.663456,2.2331,0.5
866,2,Filtered_Large,1,1079.381730,235.618364,3.8365,0.5
866,3,Filtered_Small,0,910.458513,139.281966,12.5375,0.5
866,3,Filtered_Large,1,980.184259,428.094376,12.7266,0.5
867,0,Filtered_Small,0,364.679629,180.705317,2.9656,0.5
867,0,Filtered_Large,1,338.541579,448.947643,3.3102,0.5
867,1,Filtered_Small,0,140.690010,261.474119,4.4381,0.5
867,1,Filtered_Large,1,24.463600,516.657640,5.0189,0.5
867,2,Filtered_Small,0,1194.606440,490.046241,2.5427,0.5
867,2,Filtered_Large,1,1080.438874,235.390623,3.9710,0.5
867,3,Filtered_Small,0,910.687151,138.932125,12.6615,0.5
867,3,Filtered_Large,1,980.582744,427.295424,12.9142,0.5
868,0,Filtered_Small,0,364.940254,180.148485,2.9477,0.5
868,0,Filtered_Large,1,338.622798,447.989340,3.0765,0.5
868,1,Filtered_Small,0,139.712811,260.895543,4.5832,0.5
868,1,Filtered_Large,1,22.916846,515.831818,5.2351,0.5
868,2,Filtered_Small,0,1196.384412,489.470676,2.4700,0.5
868,2,Filtered_Large,1,1081.545523,234.954236,3.9713,0.5
868,3,Filtered_Small,0,910.701297,138.507493,12.7915,0.5
868,3,Filtered_Large,1,980.752253,426.405784,13.0702,0.5
869,0,Filtered_Small,0,365.257101,179.840330,2.5969,0.5
869,0,Filtered_Large,1,338.935333,446.879125,3.3931,0.5
869,1,Filtered_Small,0,138.494747,260.670128,4.2610,0.5
869,1,Filtered_Large,1,21.469298,514.736156,4.9962,0.5
869,2,Filtered_Small,0,1198.147358,488.164954,2.4970,0.5
869,2,Filtered_Large,1,1082.830156,234.597532,4.0894,0.5
869,3,Filtered_Small,0,910.652028,137.867004,12.8609,0.5
869,3,Filtered_Large,1,980.801592,425.364984,13.1591,0.5
870,0,Filtered_Small,0,365.710519,179.280871,2.7847,0.5
870,0,Filtered_Large,1,339.370890,445.756418,3.2906,0.5
870,1,Filtered_Small,0,137.619142,260.246515,3.9920,0.5
870,1,Filtered_Large,1,20.149244,513.786903,4.5080,0.5
870,2,Filtered_Small,0,1199.886795,487.160330,2.1966,0.5
870,2,Filtered_Large,1,1084.164808,233.778568,3.7514,0.5
870,3,Filtered_Small,0,910.434968,137.200853,12.6739,0.5
870,3,Filtered_Large,1,980.722621,423.997502,12.9327,0.5
871,0,Filtered_Small,0,366.173321,178.527335,2.4851,0.5
871,0,Filtered_Large,1,339.835616,444.638180,3.0809,0.5
871,1,Filtered_Small,0,136.563645,259.567833,4.2195,0.5
871,1,Filtered_Large,1,18.618509,512.460678,4.9863,0.5
871,2,Filtered_Small,0,1201.565352,485.914379,2.1775,0.5
871,2,Filtered_Large,1,1085.326079,233.161863,3.7091,0.5
871,3,Filtered_Small,0,910.252809,136.522049,12.4150,0.5
871,3,Filtered_Large,1,980.521620,422.763597,12.8552,0.5
872,0,Filtered_Small,0,367.059414,177.915324,2.4335,0.5
872,0,Filtered_Large,1,340.402365,443.567382,3.1667,0.5
872,1,Filtered_Small,0,135.778343,259.099607,4.4827,0.5
872,1,Filtered_Large,1,17.452621,511.303104,5.1385,0.5
872,2,Filtered_Small,0,1202.789868,484.657941,2.2660,0.5
872,2,Filtered_Large,1,1086.101611,232.678436,3.7453,0.5
872,3,Filtered_Small,0,909.711294,135.918830,13.0993,0.5
872,3,Filtered_Large,1,980.208539,421.733013,13.5538,0.5
874,0,Filtered_Small,0,368.878787,177.400919,2.9918,0.5
874,0,Filtered_Large,1,341.947676,441.778826,3.0662,0.5
874,1,Filtered_Small,0,135.017846,258.594682,4.5797,0.5
874,1,Filtered_Large,1,16.286503,509.595535,5.1319,0.5
874,2,Filtered_Small,0,1204.568899,483.159980,2.4202,0.5
874,2,Filtered_Large,1,1087.165206,232.127149,3.8298,0.5
874,3,Filtered_Small,0,908.498754,135.076734,12.5224,0.5
874,3,Filtered_Large,1,978.992154,419.858321,12.8146,0.5
876,0,Filtered_Small,0,370.079671,176.809930,2.5999,0.5
876,0,Filtered_Large,1,343.723318,440.624251,3.1685,0.5
876,1,Filtered_Small,0,134.519056,258.107913,4.7832,0.5
876,1,Filtered_Large,1,15.254131,508.228180,5.1295,0.5
876,2,Filtered_Small,0,1206.017038,481.884959,2.1243,0.5
876,2,Filtered_Large,1,1087.831580,231.270546,3.5530,0.5
876,3,Filtered_Small,0,907.481639,134.500555,12.8142,0.5
876,3,Filtered_Large,1,978.026935,418.573616,13.1173,0.5
877,0,Filtered_Small,0,370.267526,176.183600,2.5438,0.5
877,0,Filtered_Large,1,343.855100,439.414664,2.9425,0.5
877,1,Filtered_Small,0,133.982859,257.849041,4.6596,0.5
877,1,Filtered_Large,1,14.357530,507.345157,5.0812,0.5
877,2,Filtered_Small,0,1206.990018,481.291065,2.6939,0.5
877,2,Filtered_Large,1,1088.362951,231.149056,3.9912,0.5
877,3,Filtered_Small,0,907.608114,133.939567,12.7037,0.5
877,3,Filtered_Large,1,978.110480,417.632646,13.1794,0.5
878,0,Filtered_Small,0,369.824039,175.537631,2.6720,0.5
878,0,Filtered_Large,1,343.204645,438.301694,3.0898,0.5
878,1,Filtered_Small,0,132.943170,257.388976,4.5088,0.5
878,1,Filtered_Large,1,13.075512,506.329878,4.8838,0.5
878,2,Filtered_Small,0,1208.513553,479.974589,2.2070,0.5
878,2,Filtered_Large,1,1089.518640,230.512319,3.7529,0.5
878,3,Filtered_Small,0,908.195386,133.250554,12.5810,0.5
878,3,Filtered_Large,1,978.852138,416.417777,12.9631,0.5
879,0,Filtered_Small,0,369.234962,174.720207,2.5618,0.5
879,0,Filtered_Large,1,342.617886,437.097200,3.0194,0.5
879,1,Filtered_Small,0,131.809300,256.717300,4.5053,0.5
879,1,Filtered_Large,1,11.325148,505.261746,5.0709,0.5
879,2,Filtered_Small,0,1210.238499,479.073815,2.4871,0.5
879,2,Filtered_Large,1,1090.560328,230.069514,3.8665,0.5
879,3,Filtered_Small,0,909.012170,132.613351,12.6458,0.5
879,3,Filtered_Large,1,979.939037,415.311205,13.0961,0.5
880,0,Filtered_Small,0,368.292961,174.331322,2.5084,0.5
880,0,Filtered_Large,1,341.666414,436.208221,3.4103,0.5
880,1,Filtered_Small,0,130.569125,256.237369,4.7126,0.5
880,1,Filtered_Large,1,9.732223,504.280913,5.2716,0.5
880,2,Filtered_Small,0,1211.823724,478.056856,2.1198,0.5
880,2,Filtered_Large,1,1091.869743,229.308670,3.5305,0.5
880,3,Filtered_Small,0,910.128022,132.079222,12.7766,0.5
880,3,Filtered_Large,1,981.263084,414.263202,13.1168,0.5
881,0,Filtered_Small,0,367.415440,174.390411,2.6374,0.5
881,0,Filtered_Large,1,340.504644,435.836649,3.5256,0.5
881,1,Filtered_Small,0,129.693152,256.199408,4.4343,0.5
881,1,Filtered_Large,1,8.432608,503.906202,4.9389,0.5
881,2,Filtered_Small,0,1213.045889,477.401402,2.0063,0.5
881,2,Filtered_Large,1,1092.803634,229.304336,3.5095,0.5
881,3,Filtered_Small,0,911.380132,132.080573,12.6337,0.5
881,3,Filtered_Large,1,982.828030,413.658860,13.0634,0.5
882,0,Filtered_Small,0,366.024691,175.112620,2.8762,0.5
882,0,Filtered_Large,1,339.238441,436.013145,3.3764,0.5
882,1,Filtered_Small,0,128.908948,256.644248,4.6873,0.5
882,1,Filtered_Large,1,7.291628,503.951209,5.1072,0.5
882,2,Filtered_Small,0,1213.887427,477.768575,2.3528,0.5
882,2,Filtered_Large,1,1093.295614,230.131301,3.8572,0.5
882,3,Filtered_Small,0,912.665401,132.663127,12.6473,0.5
882,3,Filtered_Large,1,984.370747,413.908587,13.2642,0.5
883,0,Filtered_Small,0,364.440080,176.440303,2.7135,0.5
883,0,Filtered_Large,1,337.717968,436.844672,3.2758,0.5
883,1,Filtered_Small,0,128.557763,257.769151,4.1816,0.5
883,1,Filtered_Large,1,6.848028,504.988590,4.7484,0.5
883,2,Filtered_Small,0,1214.472024,478.676567,2.1575,0.5
883,2,Filtered_Large,1,1093.576142,231.155766,3.6843,0.5
883,3,Filtered_Small,0,914.089279,133.786203,12.4608,0.5
883,3,Filtered_Large,1,985.908485,414.722080,12.8953,0.5
884,0,Filtered_Small,0,362.909163,177.944500,2.8791,0.5
884,0,Filtered_Large,1,336.129934,438.230509,3.3123,0.5
884,1,Filtered_Small,0,128.442623,259.075283,4.5666,0.5
884,1,Filtered_Large,1,6.360625,506.296150,5.0812,0.5
884,2,Filtered_Small,0,1214.762092,480.036539,2.0454,0.5
884,2,Filtered_Large,1,1093.634693,232.769764,3.6872,0.5
884,3,Filtered_Small,0,915.468106,135.388154,12.6914,0.5
884,3,Filtered_Large,1,987.519846,416.231988,13.1972,0.5
885,0,Filtered_Small,0,361.450820,179.616955,2.7502,0.5
885,0,Filtered_Large,1,334.481114,439.995160,3.4219,0.5
885,1,Filtered_Small,0,128.528126,260.916351,4.8150,0.5
885,1,Filtered_Large,1,6.194212,507.884473,5.1931,0.5
885,2,Filtered_Small,0,1214.648652,481.746229,2.0470,0.5
885,2,Filtered_Large,1,1093.243996,234.471264,3.5929,0.5
885,3,Filtered_Small,0,916.890279,137.523346,12.8128,0.5
885,3,Filtered_Large,1,989.254853,418.137641,13.3417,0.5
886,0,Filtered_Small,0,359.746437,181.823141,3.1016,0.5
886,0,Filtered_Large,1,332.247561,441.781417,3.2845,0.5
886,1,Filtered_Small,0,128.789963,263.021382,4.5049,0.5
886,1,Filtered_Large,1,6.058494,510.287210,5.2152,0.5
886,2,Filtered_Small,0,1214.166260,483.816608,2.4931,0.5
886,2,Filtered_Large,1,1092.572589,236.686505,3.8889,0.5
886,3,Filtered_Small,0,918.463127,140.036230,12.9122,0.5
886,3,Filtered_Large,1,991.079157,420.496048,13.3447,0.5
887,0,Filtered_Small,0,358.054939,184.099986,3.0399,0.5
887,0,Filtered_Large,1,330.582651,444.713603,3.3192,0.5
887,1,Filtered_Small,0,129.104191,265.559261,4.3026,0.5
887,1,Filtered_Large,1,6.213709,512.684614,4.8830,0.5
887,2,Filtered_Small,0,1213.688764,485.944584,2.3205,0.5
887,2,Filtered_Large,1,1092.222416,239.240816,3.7616,0.5
887,3,Filtered_Small,0,920.222569,143.029594,12.5234,0.5
887,3,Filtered_Large,1,992.963226,423.044240,12.8025,0.5
889,0,Filtered_Small,0,354.729666,189.174519,2.9277,0.5
889,0,Filtered_Large,1,326.400102,450.407252,3.0999,0.5
889,1,Filtered_Small,0,130.204961,271.310077,4.5932,0.5
889,1,Filtered_Large,1,6.854641,518.554408,5.1638,0.5
889,2,Filtered_Small,0,1212.096523,491.941375,2.6085,0.5
889,2,Filtered_Large,1,1090.272178,245.286403,3.9307,0.5
889,3,Filtered_Small,0,923.075362,149.783538,12.6824,0.5
889,3,Filtered_Large,1,996.245639,429.501831,13.1429,0.5
890,0,Filtered_Small,0,353.171654,192.646568,2.6847,0.5
890,0,Filtered_Large,1,325.094594,454.129654,3.2377,0.5
890,1,Filtered_Small,0,131.374578,274.697125,4.4228,0.5
890,1,Filtered_Large,1,8.006398,522.177113,5.0692,0.5
890,2,Filtered_Small,0,1210.580569,494.929674,2.5264,0.5
890,2,Filtered_Large,1,1088.775739,248.827293,3.8671,0.5
890,3,Filtered_Small,0,924.123857,153.685582,12.5674,0.5
890,3,Filtered_Large,1,997.333477,433.283575,13.0964,0.5
891,0,Filtered_Small,0,351.782116,197.078490,2.7463,0.5
891,0,Filtered_Large,1,323.675204,457.644357,3.1878,0.5
891,1,Filtered_Small,0,133.045396,278.355616,4.5584,0.5
891,1,Filtered_Large,1,9.383624,525.858732,5.0210,0.5
891,2,Filtered_Small,0,1208.793094,498.490169,2.2331,0.5
891,2,Filtered_Large,1,1086.984899,252.431832,3.5811,0.5
891,3,Filtered_Small,0,924.643574,157.846242,12.8191,0.5
891,3,Filtered_Large,1,998.102956,437.437979,13.2468,0.5
892,0,Filtered_Small,0,351.056000,201.619557,2.9469,0.5
892,0,Filtered_Large,1,322.100248,460.878443,3.1325,0.5
892,1,Filtered_Small,0,135.194422,282.411801,4.5874,0.5
892,1,Filtered_Large,1,11.509844,529.941390,5.0094,0.5
892,2,Filtered_Small,0,1206.356817,502.904376,2.3841,0.5
892,2,Filtered_Large,1,1084.443748,256.429072,4.0240,0.5
892,3,Filtered_Small,0,924.834397,162.468750,12.8072,0.5
892,3,Filtered_Large,1,998.224741,442.092845,13.3044,0.5
893,0,Filtered_Small,0,350.955658,205.868017,2.8917,0.5
893,0,Filtered_Large,1,323.013434,466.894440,2.9856,0.5
893,1,Filtered_Small,0,137.905967,286.692464,4.6182,0.5
893,1,Filtered_Large,1,14.160214,534.512596,5.2474,0.5
893,2,Filtered_Small,0,1203.346968,506.952126,1.9484,0.5
893,2,Filtered_Large,1,1081.786084,260.587047,3.5679,0.5
893,3,Filtered_Small,0,924.310620,167.394387,13.0346,0.5
893,3,Filtered_Large,1,997.564708,447.001092,13.5161,0.5
894,0,Filtered_Small,0,351.622734,210.098161,2.9382,0.5
894,0,Filtered_Large,1,323.664833,471.571168,3.1939,0.5
894,1,Filtered_Small,0,141.208354,291.295206,4.5932,0.5
894,1,Filtered_Large,1,17.737475,539.402603,4.9584,0.5
894,2,Filtered_Small,0,1199.790043,511.858586,1.9552,0.5
894,2,Filtered_Large,1,1078.406306,265.080326,3.6829,0.5
894,3,Filtered_Small,0,923.093877,172.583179,12.8652,0.5
894,3,Filtered_Large,1,996.170753,452.215187,13.3147,0.5
895,0,Filtered_Small,0,352.792066,214.551746,2.8203,0.5
895,0,Filtered_Large,1,324.922025,475.798615,3.2899,0.5
895,1,Filtered_Small,0,145.033640,295.746199,4.7618,0.5
895,1,Filtered_Large,1,21.687323,544.078157,5.3722,0.5
895,2,Filtered_Small,0,1195.466130,516.371807,2.3721,0.5
895,2,Filtered_Large,1,1074.428987,269.908229,3.9204,0.5
895,3,Filtered_Small,0,921.274404,177.724392,12.7316,0.5
895,3,Filtered_Large,1,993.992290,457.258910,13.1498,0.5
896,0,Filtered_Small,0,354.601008,218.950067,2.8178,0.5
896,0,Filtered_Large,1,326.777162,480.370745,3.4033,0.5
896,1,Filtered_Small,0,149.369324,300.289978,4.3762,0.5
896,1,Filtered_Large,1,26.342915,548.790548,4.9144,0.5
896,2,Filtered_Small,0,1190.638537,520.770694,2.4443,0.5
896,2,Filtered_Large,1,1070.094000,274.290984,4.1737,0.5
896,3,Filtered_Small,0,918.871848,182.614786,12.5112,0.5
896,3,Filtered_Large,1,991.218725,462.157973,12.9591,0.5
897,0,Filtered_Small,0,356.684392,222.643958,2.7603,0.5
897,0,Filtered_Large,1,329.357259,484.988497,3.2567,0.5
897,1,Filtered_Small,0,153.735801,304.364595,5.0326,0.5
897,1,Filtered_Large,1,30.805486,553.120709,5.3342,0.5
897,2,Filtered_Small,0,1186.087308,524.680250,1.9970,0.5
897,2,Filtered_Large,1,1065.888409,278.374997,3.5631,0.5
897,3,Filtered_Small,0,916.097665,187.332650,12.8397,0.5
897,3,Filtered_Large,1,987.764436,467.106086,13.2724,0.5
898,0,Filtered_Small,0,358.774900,227.223725,2.7867,0.5
898,0,Filtered_Large,1,331.913803,489.556896,3.3363,0.5
898,1,Filtered_Small,0,158.221731,308.522279,5.0274,0.5
898,1,Filtered_Large,1,35.453634,557.345605,5.3545,0.5
898,2,Filtered_Small,0,1181.427709,529.209300,2.3534,0.5
898,2,Filtered_Large,1,1061.414076,282.332413,3.9941,0.5
898,3,Filtered_Small,0,913.077144,191.861101,13.1193,0.5
898,3,Filtered_Large,1,984.360226,471.670974,13.5647,0.5
899,0,Filtered_Small,0,361.374143,231.167066,3.0407,0.5
899,0,Filtered_Large,1,334.145365,492.762478,3.3288,0.5
899,1,Filtered_Small,0,162.517511,312.544973,5.0686,0.5
899,1,Filtered_Large,1,40.083759,561.462437,5.4162,0.5
899,2,Filtered_Small,0,1176.862456,532.615761,2.1977,0.5
899,2,Filtered_Large,1,1057.350822,286.210056,3.7894,0.5
899,3,Filtered_Small,0,909.933787,196.148643,13.4713,0.5
899,3,Filtered_Large,1,980.755850,475.996644,13.8299,0.5
900,0,Filtered_Small,0,363.659585,234.958146,2.7882,0.5
900,0,Filtered_Large,1,337.192367,497.317273,3.1040,0.5
900,1,Filtered_Small,0,166.707200,316.378797,5.1006,0.5
900,1,Filtered_Large,1,44.637837,565.314896,5.4371,0.5
900,2,Filtered_Small,0,1172.511740,536.615257,2.1563,0.5
900,2,Filtered_Large,1,1053.284036,289.961061,3.6924,0.5
900,3,Filtered_Small,0,906.866130,200.381154,13.5702,0.5
900,3,Filtered_Large,1,977.161497,480.260839,14.0773,0.5
901,0,Filtered_Small,0,365.850617,239.161696,2.8260,0.5
901,0,Filtered_Large,1,339.759710,501.316489,3.2152,0.5
901,1,Filtered_Small,0,170.976375,320.281768,4.8144,0.5
901,1,Filtered_Large,1,48.953434,569.413029,5.3274,0.5
901,2,Filtered_Small,0,1167.934756,540.426613,2.3482,0.5
901,2,Filtered_Large,1,1049.077167,293.750642,4.0699,0.5
901,3,Filtered_Small,0,904.007085,204.779985,13.3489,0.5
901,3,Filtered_Large,1,973.725663,484.624786,13.7835,0.5
902,0,Filtered_Small,0,367.873347,243.099582,2.8254,0.5
902,0,Filtered_Large,1,342.599424,505.696320,3.2917,0.5
902,1,Filtered_Small,0,174.867040,324.315904,5.0972,0.5
902,1,Filtered_Large,1,53.204103,573.455639,5.3166,0.5
902,2,Filtered_Small,0,1163.788670,544.586799,2.2746,0.5
902,2,Filtered_Large,1,1045.263793,297.725697,3.8204,0.5
902,3,Filtered_Small,0,901.298212,209.193072,13.2088,0.5
902,3,Filtered_Large,1,970.529666,488.951066,13.7231,0.5
904,0,Filtered_Small,0,371.605279,251.378495,3.2297,0.5
904,0,Filtered_Large,1,345.299307,512.940346,3.2945,0.5
904,1,Filtered_Small,0,182.413702,332.679447,5.1586,0.5
904,1,Filtered_Large,1,61.203698,582.112289,5.4540,0.5
904,2,Filtered_Small,0,1155.905752,552.828824,1.8728,0.5
904,2,Filtered_Large,1,1037.756123,305.536148,3.7032,0.5
904,3,Filtered_Small,0,896.804538,218.350706,13.2066,0.5
904,3,Filtered_Large,1,965.118998,498.145187,13.6460,0.5
905,0,Filtered_Small,0,372.628496,255.793873,2.9230,0.5
905,0,Filtered_Large,1,347.524837,518.685128,3.3041,0.5
905,1,Filtered_Small,0,185.617403,336.917720,5.1743,0.5
905,1,Filtered_Large,1,64.813305,586.579852,5.4264,0.5
905,2,Filtered_Small,0,1152.274835,556.970195,1.9175,0.5
905,2,Filtered_Large,1,1034.604543,309.817990,3.7322,0.5
905,3,Filtered_Small,0,895.230003,223.007574,13.0493,0.5
905,3,Filtered_Large,1,963.170131,502.874281,13.5866,0.5
906,0,Filtered_Small,0,373.232632,259.788035,3.0275,0.5
906,0,Filtered_Large,1,348.160680,523.298193,3.1244,0.5
906,1,Filtered_Small,0,188.444951,341.493190,5.2127,0.5
906,1,Filtered_Large,1,67.762679,591.245018,5.4921,0.5
906,2,Filtered_Small,0,1149.128500,561.519413,2.0264,0.5
906,2,Filtered_Large,1,1031.709544,314.160647,3.7018,0.5
906,3,Filtered_Small,0,894.130714,227.953701,13.1303,0.5
906,3,Filtered_Large,1,961.709314,507.798436,13.6720,0.5
907,0,Filtered_Small,0,373.349000,264.206538,2.8965,0.5
907,0,Filtered_Large,1,349.037168,528.347509,3.0808,0.5
907,1,Filtered_Small,0,190.661597,345.996017,5.2571,0.5
907,1,Filtered_Large,1,70.121752,596.087700,5.5486,0.5
907,2,Filtered_Small,0,1146.695550,565.980612,1.8718,0.5
907,2,Filtered_Large,1,1029.488324,318.678525,3.6553,0.5
907,3,Filtered_Small,0,893.646307,232.956270,12.6986,0.5
907,3,Filtered_Large,1,961.028003,512.737431,13.0620,0.5
908,0,Filtered_Small,0,372.944655,269.254631,3.0785,0.5
908,0,Filtered_Large,1,348.225632,533.104402,3.3783,0.5
908,1,Filtered_Small,0,192.520856,350.843940,5.0597,0.5
908,1,Filtered_Large,1,72.045439,600.933218,5.3598,0.5
908,2,Filtered_Small,0,1144.597001,570.514140,1.7630,0.5
908,2,Filtered_Large,1,1027.634753,323.191461,3.6049,0.5
908,3,Filtered_Small,0,893.675547,238.146483,13.1258,0.5
908,3,Filtered_Large,1,960.977395,518.105901,13.5158,0.5
909,0,Filtered_Small,0,371.812961,274.291784,2.6456,0.5
909,0,Filtered_Large,1,347.250121,538.361374,3.0909,0.5
909,1,Filtered_Small,0,193.747729,355.826630,5.2708,0.5
909,1,Filtered_Large,1,73.413939,606.033973,5.4695,0.5
909,2,Filtered_Small,0,1142.689597,575.576083,2.3684,0.5
909,2,Filtered_Large,1,1025.974749,328.169405,4.0944,0.5
909,3,Filtered_Small,0,894.310494,243.595882,12.9969,0.5
909,3,Filtered_Large,1,961.504055,523.509383,13.3725,0.5
910,0,Filtered_Small,0,370.614421,280.172988,2.8220,0.5
910,0,Filtered_Large,1,345.544773,543.280350,3.3033,0.5
910,1,Filtered_Small,0,194.982335,361.055793,5.3087,0.5
910,1,Filtered_Large,1,74.725524,611.671760,5.4916,0.5
910,2,Filtered_Small,0,1141.423543,580.518335,1.7809,0.5
910,2,Filtered_Large,1,1024.748088,332.951396,3.6080,0.5
910,3,Filtered_Small,0,895.137409,249.310990,13.1425,0.5
910,3,Filtered_Large,1,962.279756,529.231663,13.2540,0.5
911,0,Filtered_Small,0,369.551687,285.228068,3.0184,0.5
911,0,Filtered_Large,1,343.850083,548.357748,3.6084,0.5
911,1,Filtered_Small,0,196.235723,366.760934,5.0006,0.5
911,1,Filtered_Large,1,75.943879,617.662682,5.3893,0.5
911,2,Filtered_Small,0,1139.638435,586.408357,2.2271,0.5
911,2,Filtered_Large,1,1023.339428,338.762492,3.8669,0.5
911,3,Filtered_Small,0,896.204603,255.523671,12.9711,0.5
911,3,Filtered_Large,1,963.201065,535.658469,13.3756,0.5
912,0,Filtered_Small,0,368.482224,289.991465,2.5643,0.5
912,0,Filtered_Large,1,343.296947,556.036919,3.2961,0.5
912,1,Filtered_Small,0,197.463416,372.878219,5.0960,0.5
912,1,Filtered_Large,1,77.322873,623.950344,5.2994,0.5
912,2,Filtered_Small,0,1137.659737,592.056645,2.3934,0.5
912,2,Filtered_Large,1,1021.565310,344.666458,3.9479,0.5
912,3,Filtered_Small,0,897.195378,262.170685,12.8016,0.5
912,3,Filtered_Large,1,964.002507,542.589937,13.2313,0.5
914,0,Filtered_Small,0,366.732217,303.944061,2.9286,0.5
914,0,Filtered_Large,1,342.399483,571.172031,3.2562,0.5
914,1,Filtered_Small,0,200.593315,386.182339,5.4097,0.5
914,1,Filtered_Large,1,80.971326,638.059727,5.6286,0.5
914,2,Filtered_Small,0,1133.529205,605.350977,2.1435,0.5
914,2,Filtered_Large,1,1018.149183,357.339212,3.8811,0.5
914,3,Filtered_Small,0,898.246241,276.526450,13.4628,0.5
914,3,Filtered_Large,1,964.560323,557.501010,14.1108,0.5
916,0,Filtered_Small,0,367.345913,320.629837,3.0587,0.5
916,0,Filtered_Large,1,342.237503,585.813388,3.3426,0.5
916,1,Filtered_Small,0,205.250169,400.170634,5.3269,0.5
916,1,Filtered_Large,1,86.321741,652.819383,5.7263,0.5
916,2,Filtered_Small,0,1127.764182,619.225106,2.2992,0.5
916,2,Filtered_Large,1,1013.438492,370.826133,3.8745,0.5
916,3,Filtered_Small,0,897.222168,291.454152,12.8752,0.5
916,3,Filtered_Large,1,962.968355,572.884455,13.4203,0.5
917,0,Filtered_Small,0,367.517649,327.935752,2.8485,0.5
917,0,Filtered_Large,1,343.985515,593.065033,3.0848,0.5
917,1,Filtered_Small,0,208.117358,407.357770,5.4512,0.5
917,1,Filtered_Large,1,89.695373,660.359044,5.6006,0.5
917,2,Filtered_Small,0,1124.602156,626.473423,2.1033,0.5
917,2,Filtered_Large,1,1010.495430,377.655228,3.8200,0.5
917,3,Filtered_Small,0,895.603464,299.167643,12.7606,0.5
917,3,Filtered_Large,1,960.896477,580.886310,13.2504,0.5
919,0,Filtered_Small,0,372.703282,342.612181,2.9367,0.5
919,0,Filtered_Large,1,348.929857,607.796720,3.2597,0.5
919,1,Filtered_Small,0,215.759581,422.424004,5.5085,0.5
919,1,Filtered_Large,1,98.343622,675.689397,5.8136,0.5
919,2,Filtered_Small,0,1115.967209,641.178203,2.2338,0.5
919,2,Filtered_Large,1,1003.292596,392.158035,3.9271,0.5
919,3,Filtered_Small,0,889.901615,315.118304,12.8144,0.5
919,3,Filtered_Large,1,953.780776,597.514676,13.2325,0.5
920,0,Filtered_Small,0,376.120949,350.726294,3.0979,0.5
