Frame,Camera,Status,PointIdx,X,Y,Radius,Metric
1137,2,Raw,1,514.9676,749.7176,10.0000,0.0000
1137,3,Raw,0,658.3708,160.1880,10.0000,0.0000
1137,3,Raw,1,684.9792,695.0083,10.0000,0.0000
1138,0,Raw,0,413.3582,150.6667,10.0000,0.0000
1138,0,Raw,1,372.9892,880.1626,10.0000,0.0000
1138,1,Raw,0,782.4217,251.2075,10.0000,0.0000
1138,1,Raw,1,861.1602,899.7701,10.0000,0.0000
1138,2,Raw,0,564.7940,234.4696,10.0000,0.0000
1138,2,Raw,1,516.9689,747.7164,10.0000,0.0000
1138,3,Raw,0,661.0837,158.8372,10.0000,0.0000
1138,3,Raw,1,688.5158,693.1417,10.0000,0.0000
1139,0,Raw,0,409.5271,148.5802,10.0000,0.0000
1139,0,Raw,1,367.7944,878.0615,10.0000,0.0000
1139,1,Raw,0,780.8932,249.5801,10.0000,0.0000
1139,1,Raw,1,859.2907,897.8297,10.0000,0.0000
1139,2,Raw,0,566.5108,233.1685,10.0000,0.0000
1139,2,Raw,1,518.9609,745.5326,10.0000,0.0000
1139,3,Raw,0,663.8394,157.4858,10.0000,0.0000
1139,3,Raw,1,692.1626,691.2902,10.0000,0.0000
1140,0,Raw,0,405.9981,148.0093,10.0000,0.0000
1140,0,Raw,1,362.5505,875.9671,10.0000,0.0000
1140,1,Raw,0,779.3089,247.6681,10.0000,0.0000
1140,1,Raw,1,857.5326,896.1669,10.0000,0.0000
1140,2,Raw,0,568.5163,232.1405,10.0000,0.0000
1140,2,Raw,1,521.0993,743.8932,10.0000,0.0000
1140,3,Raw,0,666.6127,156.3075,10.0000,0.0000
1140,3,Raw,1,695.8020,689.4388,10.0000,0.0000
1141,0,Raw,0,402.7557,146.9413,10.0000,0.0000
1141,0,Raw,1,358.0924,874.1240,10.0000,0.0000
1141,1,Raw,0,778.1358,246.0996,10.0000,0.0000
1141,1,Raw,1,856.0870,894.5533,10.0000,0.0000
1141,2,Raw,0,569.7792,230.9515,10.0000,0.0000
1141,2,Raw,1,522.9167,742.1476,10.0000,0.0000
1141,3,Raw,0,669.0206,155.1656,10.0000,0.0000
1141,3,Raw,1,699.0496,687.9119,10.0000,0.0000
1142,0,Raw,0,399.9117,145.8949,10.0000,0.0000
1142,0,Raw,1,354.1376,872.5578,10.0000,0.0000
1142,1,Raw,0,777.0132,244.7859,10.0000,0.0000
1142,1,Raw,1,854.8457,893.1693,10.0000,0.0000
1142,2,Raw,0,570.8720,230.0240,10.0000,0.0000
1142,2,Raw,1,524.2255,740.7170,10.0000,0.0000
1142,3,Raw,0,671.0269,154.0880,10.0000,0.0000
1142,3,Raw,1,701.6493,686.4961,10.0000,0.0000
1143,0,Raw,0,397.8394,144.7840,10.0000,0.0000
1143,0,Raw,1,351.1143,871.2444,10.0000,0.0000
1143,1,Raw,0,775.9895,243.8676,10.0000,0.0000
1143,1,Raw,1,853.6970,892.1435,10.0000,0.0000
1143,2,Raw,0,571.8868,229.2072,10.0000,0.0000
1143,2,Raw,1,525.3127,739.2353,10.0000,0.0000
1143,3,Raw,0,672.6826,153.1556,10.0000,0.0000
1143,3,Raw,1,703.7752,685.1321,10.0000,0.0000
1144,0,Raw,0,395.9762,143.3153,10.0000,0.0000
1144,0,Raw,1,348.6969,869.6298,10.0000,0.0000
1144,1,Raw,0,775.4244,242.9269,10.0000,0.0000
1144,1,Raw,1,853.4030,891.0241,10.0000,0.0000
1144,2,Raw,0,572.6887,228.4310,10.0000,0.0000
1144,2,Raw,1,526.2873,738.0042,10.0000,0.0000
1144,3,Raw,0,673.8633,152.2330,10.0000,0.0000
1144,3,Raw,1,705.3779,684.0831,10.0000,0.0000
1145,0,Raw,0,394.3890,141.9204,10.0000,0.0000
1145,0,Raw,1,346.7731,868.3456,10.0000,0.0000
1145,1,Raw,0,775.0934,241.9706,10.0000,0.0000
1145,1,Raw,1,852.9506,889.9876,10.0000,0.0000
1145,2,Raw,0,572.9736,227.5904,10.0000,0.0000
1145,2,Raw,1,526.7867,737.1495,10.0000,0.0000
1145,3,Raw,0,674.9456,151.4069,10.0000,0.0000
1145,3,Raw,1,706.6672,682.9040,10.0000,0.0000
1147,0,Raw,0,392.3553,139.0059,10.0000,0.0000
1147,0,Raw,1,343.6111,865.6759,10.0000,0.0000
