Frame,Camera,Status,PointIdx,X,Y,Radius,Metric
77,0,Filtered_Large,1,1351.405285,380.753922,51.0000,0.2
77,1,Filtered_Small,0,1035.051635,374.298929,44.0000,0.3
77,1,Filtered_Large,1,1296.491270,301.411066,60.0000,0.3
77,2,Filtered_Small,0,1079.297377,662.156625,52.0000,0.4
77,2,Filtered_Large,1,968.002124,598.511649,77.0000,0.3
77,3,Filtered_Small,0,959.305351,572.716260,53.0000,0.3
77,3,Filtered_Large,1,637.074573,625.755890,72.0000,0.2
78,0,Filtered_Small,0,1047.791881,405.371828,39.0000,0.4
78,0,Filtered_Large,1,1289.728835,374.173477,52.0000,0.2
78,1,Filtered_Small,0,968.089391,380.292686,44.0000,0.3
78,1,Filtered_Large,1,1225.447682,303.276561,60.0000,0.3
78,2,Filtered_Small,0,1059.260476,610.176253,38.0000,0.3
78,2,Filtered_Large,1,1162.669994,666.313144,51.0000,0.4
78,3,Filtered_Small,0,1043.165707,573.136027,53.0000,0.3
78,3,Filtered_Large,1,723.054453,628.446050,72.0000,0.2
79,0,Filtered_Small,0,1027.132669,393.416800,38.0000,0.4
79,0,Filtered_Large,1,1268.420817,364.102375,52.0000,0.2
79,1,Filtered_Small,0,944.339819,368.317564,43.0000,0.4
79,1,Filtered_Large,1,1200.733660,293.905911,60.0000,0.3
79,2,Filtered_Small,0,1192.415897,682.818794,51.0000,0.4
79,2,Filtered_Large,1,1084.220929,626.918097,81.0000,0.4
79,3,Filtered_Small,0,1070.326431,589.106752,53.0000,0.4
79,3,Filtered_Large,1,751.221921,645.734977,71.0000,0.2
80,0,Filtered_Small,0,1023.784038,351.656597,38.0000,0.4
80,0,Filtered_Large,1,1267.022061,322.702981,52.0000,0.3
80,1,Filtered_Small,0,910.325872,327.634788,44.0000,0.3
80,1,Filtered_Large,1,1168.977980,252.302563,60.0000,0.3
80,2,Filtered_Small,0,1197.658455,725.238444,52.0000,0.4
80,2,Filtered_Large,1,1091.970559,656.154023,88.0000,0.3
80,3,Filtered_Small,0,1096.585708,618.117698,53.0000,0.3
80,3,Filtered_Large,1,773.666188,673.425514,72.0000,0.2
82,0,Filtered_Small,0,1022.823351,315.837399,39.0000,0.4
82,0,Filtered_Large,1,1270.505491,288.749211,53.0000,0.3
82,1,Filtered_Small,0,860.756531,297.009304,45.0000,0.3
82,1,Filtered_Large,1,1125.535037,221.518457,61.0000,0.3
82,2,Filtered_Small,0,974.537719,708.206059,48.0000,0.3
82,2,Filtered_Large,1,1196.296398,745.237145,54.0000,0.4
82,3,Filtered_Small,0,1133.578409,616.253497,55.0000,0.3
82,3,Filtered_Large,1,801.874128,670.885955,74.0000,0.2
83,0,Filtered_Small,0,1070.142850,310.673596,40.0000,0.4
83,0,Filtered_Large,1,1321.719215,285.141907,54.0000,0.2
83,1,Filtered_Small,0,881.333806,289.217482,45.0000,0.3
83,1,Filtered_Large,1,1151.745206,213.868168,62.0000,0.3
83,2,Filtered_Small,0,1129.706372,732.949380,56.0000,0.3
83,2,Filtered_Large,1,1016.206310,626.744739,86.0000,0.3
83,3,Filtered_Small,0,1091.334634,593.173925,56.0000,0.3
