Frame,Camera,Status,PointIdx,X,Y,Radius,Metric
42,0,Filtered_Large,1,1150.704552,919.018487,10.0,0.5
42,1,Filtered_Small,0,1104.310949,931.129856,10.0,0.5
42,1,Filtered_Large,1,1124.750206,346.912661,10.0,0.5
42,2,Filtered_Small,0,315.554202,947.862977,10.0,0.5
42,2,Filtered_Large,1,298.432700,317.990993,10.0,0.5
42,3,Filtered_Small,0,257.615133,221.776687,10.0,0.5
42,3,Filtered_Large,1,256.853508,873.875729,10.0,0.5
43,0,Filtered_Small,0,1145.185829,247.302309,10.0,0.5
43,0,Filtered_Large,1,1147.624856,919.063308,10.0,0.5
43,1,Filtered_Small,0,1101.918589,931.159452,10.0,0.5
43,1,Filtered_Large,1,1122.036039,346.786405,10.0,0.5
43,2,Filtered_Small,0,318.289349,947.599855,10.0,0.5
43,2,Filtered_Large,1,301.311633,317.910514,10.0,0.5
43,3,Filtered_Small,0,260.925959,221.661518,10.0,0.5
43,3,Filtered_Large,1,259.995748,873.701252,10.0,0.5
44,0,Filtered_Small,0,1141.531372,247.194733,10.0,0.5
44,0,Filtered_Large,1,1144.343506,919.035819,10.0,0.5
44,1,Filtered_Small,0,1099.482035,931.194919,10.0,0.5
44,1,Filtered_Large,1,1119.330074,346.667749,10.0,0.5
44,2,Filtered_Small,0,321.008377,947.379697,10.0,0.5
44,2,Filtered_Large,1,304.425212,317.798147,10.0,0.5
44,3,Filtered_Small,0,264.283733,221.597809,10.0,0.5
44,3,Filtered_Large,1,263.161357,873.584705,10.0,0.5
45,0,Filtered_Small,0,1138.173633,247.204541,10.0,0.5
45,0,Filtered_Large,1,1141.152964,919.099452,10.0,0.5
45,1,Filtered_Small,0,1097.060562,931.283977,10.0,0.5
45,1,Filtered_Large,1,1116.557391,346.560704,10.0,0.5
45,2,Filtered_Small,0,323.733897,947.213047,10.0,0.5
45,2,Filtered_Large,1,307.419786,317.773881,10.0,0.5
45,3,Filtered_Small,0,267.687576,221.549420,10.0,0.5
45,3,Filtered_Large,1,266.329251,873.467913,10.0,0.5
46,0,Filtered_Small,0,1134.493055,247.008743,10.0,0.5
46,0,Filtered_Large,1,1137.958221,919.117229,10.0,0.5
46,1,Filtered_Small,0,1094.732716,931.342187,10.0,0.5
46,1,Filtered_Large,1,1113.885761,346.425413,10.0,0.5
46,2,Filtered_Small,0,326.207606,946.895116,10.0,0.5
46,2,Filtered_Large,1,310.286743,317.662787,10.0,0.5
46,3,Filtered_Small,0,271.092579,221.483674,10.0,0.5
46,3,Filtered_Large,1,269.453076,873.298994,10.0,0.5
47,0,Filtered_Small,0,1130.845855,246.887370,10.0,0.5
47,0,Filtered_Large,1,1134.789637,919.093243,10.0,0.5
47,1,Filtered_Small,0,1092.449914,931.420510,10.0,0.5
47,1,Filtered_Large,1,1111.153288,346.257449,10.0,0.5
47,2,Filtered_Small,0,328.787289,946.626895,10.0,0.5
47,2,Filtered_Large,1,313.316667,317.526616,10.0,0.5
47,3,Filtered_Small,0,274.529672,221.338109,10.0,0.5
47,3,Filtered_Large,1,272.564983,873.105863,10.0,0.5
48,0,Filtered_Small,0,1127.421833,246.784662,10.0,0.5
48,0,Filtered_Large,1,1131.623174,919.133114,10.0,0.5
48,1,Filtered_Small,0,1090.033995,931.465685,10.0,0.5
48,1,Filtered_Large,1,1108.355798,346.056800,10.0,0.5
48,2,Filtered_Small,0,331.530543,946.340373,10.0,0.5
48,2,Filtered_Large,1,316.482393,317.419296,10.0,0.5
48,3,Filtered_Small,0,278.132508,221.299345,10.0,0.5
48,3,Filtered_Large,1,275.817459,872.901220,10.0,0.5
49,0,Filtered_Small,0,1123.552008,246.686519,10.0,0.5
49,0,Filtered_Large,1,1128.110427,919.097751,10.0,0.5
49,1,Filtered_Small,0,1087.302769,931.481745,10.0,0.5
49,1,Filtered_Large,1,1105.177201,345.913791,10.0,0.5
49,2,Filtered_Small,0,334.508066,946.010062,10.0,0.5
49,2,Filtered_Large,1,319.908507,317.292757,10.0,0.5
49,3,Filtered_Small,0,281.918841,221.111054,10.0,0.5
49,3,Filtered_Large,1,279.265504,872.678216,10.0,0.5
50,0,Filtered_Small,0,1119.045488,246.495381,10.0,0.5
50,0,Filtered_Large,1,1123.951433,918.944329,10.0,0.5
